hour,product,sdds_mean,sdds_weighted,post_count,engagement_velocity,sdds_final,ddm,sentiment_velocity,action,action_color,action_emoji
2026-06-05 07:00:00,Crocs Classic,0.14554,0.2709326241134752,5,141,0.2709326241134752,0.0529,0.00502,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-05 08:00:00,Crocs Classic,0.105375,0.007144067796610169,4,59,0.007144067796610169,0.0462,0.01851,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-05 09:00:00,Crocs Classic,0.01363333333333334,-0.03245488565488564,6,481,-0.03245488565488564,0.0351,0.06253,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-05 10:00:00,Crocs Classic,0.10619090909090909,0.3462734477124183,11,1224,0.3462734477124183,0.0793,0.01864,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-05 11:00:00,Crocs Classic,0.0839375,0.1307685917721519,8,1264,0.1307685917721519,0.087,0.07496,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-05 12:00:00,Crocs Classic,0.043742857142857146,0.022205343511450388,7,262,0.022205343511450388,0.078,-0.00515,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-05 13:00:00,Crocs Classic,0.0,0.0,5,333,0.0,0.067,-0.11474,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-05 14:00:00,Crocs Classic,0.08208571428571429,0.06276145833333334,7,288,0.06276145833333334,0.0666,-0.02262,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-05 15:00:00,Crocs Classic,0.03062,0.006568646864686469,5,303,0.006568646864686469,0.058,0.00159,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-05 16:00:00,Crocs Classic,0.12582857142857143,0.11463407534246577,7,584,0.11463407534246577,0.0664,0.02877,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-05 17:00:00,Crocs Classic,0.038275,0.02687393617021277,4,188,0.02687393617021277,0.0606,4e-05,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-05 18:00:00,Crocs Classic,-0.012744444444444447,-0.1897774422735346,9,563,-0.1897774422735346,0.0243,-0.06768,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-05 19:00:00,Crocs Classic,0.05888461538461539,0.04442006880733945,13,872,0.04442006880733945,0.0271,-0.04273,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-05 20:00:00,Crocs Classic,0.0,0.0,7,929,0.0,0.0233,0.01536,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-05 21:00:00,Crocs Classic,0.02551666666666667,0.03257446808510639,6,188,0.03257446808510639,0.024,0.06226,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-05 22:00:00,Crocs Classic,0.14049999999999999,0.07781538461538462,3,65,0.07781538461538462,0.0323,0.01328,⚪ MONITOR — Neutral signal,#888888,⚪
2026-05-29 22:00:00,Oura Ring,-0.4767,-0.4767,1,185,0.0,0.0,0.0,⚪ MONITOR — Neutral signal,#888888,⚪
2026-05-29 23:00:00,Oura Ring,0.22451428571428572,0.17584078947368423,7,1520,0.17584078947368423,0.0945,0.17584,⚪ MONITOR — Neutral signal,#888888,⚪
2026-05-30 00:00:00,Oura Ring,0.010287500000000012,-0.16988667252489748,8,3414,-0.16988667252489748,-0.0071,-0.08494,⚡ EARLY WARNING — Accelerating decline,#ff4444,⚡
2026-05-30 01:00:00,Oura Ring,0.31042000000000003,0.49530694339622644,5,1325,0.49530694339622644,0.148,0.11402,⚪ MONITOR — Neutral signal,#888888,⚪
2026-05-30 02:00:00,Oura Ring,0.38885000000000003,0.43973048397234443,8,3182,0.43973048397234443,0.225,0.14569,⚪ MONITOR — Neutral signal,#888888,⚪
2026-05-30 03:00:00,Oura Ring,-0.14004,-0.2925784442361762,5,2134,-0.2925784442361762,0.1035,-0.04237,⚪ MONITOR — Neutral signal,#888888,⚪
2026-05-30 04:00:00,Oura Ring,0.07232727272727274,0.3841177215189873,11,2133,0.3841177215189873,0.1636,-0.10659,⚪ MONITOR — Neutral signal,#888888,⚪
2026-05-30 05:00:00,Oura Ring,0.04347333333333334,-0.05015455540355678,15,3655,-0.05015455540355678,0.121,-0.0793,⚪ MONITOR — Neutral signal,#888888,⚪
2026-05-30 06:00:00,Oura Ring,0.2329818181818182,0.437591166936791,11,2468,0.437591166936791,0.1806,0.17562,⚪ MONITOR — Neutral signal,#888888,⚪
2026-05-30 07:00:00,Oura Ring,0.21981,0.4864194296761721,10,2069,0.4864194296761721,0.2354,0.07947,⚪ MONITOR — Neutral signal,#888888,⚪
2026-05-30 08:00:00,Oura Ring,0.04994,0.33761709550806807,10,2293,0.33761709550806807,0.253,0.12121,🟢 STANDARD REPLENISHMENT — Positive sentiment,#44cc66,🟢
2026-05-30 09:00:00,Oura Ring,0.02776666666666667,-0.10872026197298404,9,2443,-0.10872026197298404,0.1927,-0.17877,⚪ MONITOR — Neutral signal,#888888,⚪
2026-05-30 10:00:00,Oura Ring,0.16289,0.1409913918778202,10,2881,0.1409913918778202,0.1843,-0.14826,⚪ MONITOR — Neutral signal,#888888,⚪
2026-05-30 11:00:00,Oura Ring,0.21788,0.23462782567049809,10,2088,0.23462782567049809,0.1923,-0.00593,⚪ MONITOR — Neutral signal,#888888,⚪
2026-05-30 12:00:00,Oura Ring,0.2614375,0.22421240487062402,8,1314,0.22421240487062402,0.1972,0.10924,⚪ MONITOR — Neutral signal,#888888,⚪
2026-05-30 13:00:00,Oura Ring,-0.157,-0.12324054448225572,8,2057,-0.12324054448225572,0.1481,-0.08031,⚪ MONITOR — Neutral signal,#888888,⚪
2026-05-30 14:00:00,Oura Ring,0.2529222222222222,0.45502756410256406,9,2028,0.45502756410256406,0.1945,0.03137,⚪ MONITOR — Neutral signal,#888888,⚪
2026-05-30 15:00:00,Oura Ring,0.17611538461538465,0.37368676100628934,13,3180,0.37368676100628934,0.2213,0.10267,⚪ MONITOR — Neutral signal,#888888,⚪
2026-05-30 16:00:00,Oura Ring,0.0651888888888889,0.04324697217675941,9,611,0.04324697217675941,0.1949,0.04181,⚪ MONITOR — Neutral signal,#888888,⚪
2026-05-30 17:00:00,Oura Ring,0.006944444444444444,-0.2951876851851852,9,1080,-0.2951876851851852,0.1231,-0.25811,⚪ MONITOR — Neutral signal,#888888,⚪
2026-05-30 18:00:00,Oura Ring,0.13994615384615386,0.13906539215686275,13,1020,0.13906539215686275,0.1254,-0.10423,⚪ MONITOR — Neutral signal,#888888,⚪
2026-05-30 19:00:00,Oura Ring,0.06773,0.0852452,10,250,0.0852452,0.1196,0.05602,⚪ MONITOR — Neutral signal,#888888,⚪
2026-05-30 20:00:00,Oura Ring,-0.02361666666666666,-0.11616838074398249,6,914,-0.11616838074398249,0.0857,0.04832,⚪ MONITOR — Neutral signal,#888888,⚪
2026-05-30 21:00:00,Oura Ring,0.03267272727272729,-0.06363172757475084,11,1204,-0.06363172757475084,0.0643,-0.08095,⚪ MONITOR — Neutral signal,#888888,⚪
2026-05-30 22:00:00,Oura Ring,0.089025,0.10276608066184076,12,967,0.10276608066184076,0.0701,0.01051,⚪ MONITOR — Neutral signal,#888888,⚪
2026-05-30 23:00:00,Oura Ring,0.16555,0.41688054275473635,12,1953,0.41688054275473635,0.1193,0.17655,⚪ MONITOR — Neutral signal,#888888,⚪
2026-05-31 00:00:00,Oura Ring,0.03996666666666668,0.010903033586132205,9,923,0.010903033586132205,0.1049,0.05377,⚪ MONITOR — Neutral signal,#888888,⚪
2026-05-31 01:00:00,Oura Ring,-0.022319999999999996,0.009062194092827013,15,2370,0.009062194092827013,0.0897,-0.06871,⚪ MONITOR — Neutral signal,#888888,⚪
2026-05-31 02:00:00,Oura Ring,-0.012274999999999994,-0.0814015325670498,8,783,-0.0814015325670498,0.0638,-0.14967,⚪ MONITOR — Neutral signal,#888888,⚪
2026-05-31 03:00:00,Oura Ring,-0.027762500000000002,0.11597213048731375,8,2483,0.11597213048731375,0.0727,0.02247,⚪ MONITOR — Neutral signal,#888888,⚪
2026-05-31 04:00:00,Oura Ring,-0.11264444444444445,-0.11068578830495927,9,1351,-0.11068578830495927,0.0452,-0.01619,⚪ MONITOR — Neutral signal,#888888,⚪
2026-05-31 05:00:00,Oura Ring,-0.15343636363636362,-0.36521226725082145,11,6391,-0.36521226725082145,-0.0132,-0.10781,⚡ EARLY WARNING — Accelerating decline,#ff4444,⚡
2026-05-31 06:00:00,Oura Ring,-0.24462,-0.41766463742166515,5,1117,-0.41766463742166515,-0.0729,-0.18554,⚡ EARLY WARNING — Accelerating decline,#ff4444,⚡
2026-05-31 07:00:00,Oura Ring,-0.1862875,-0.04422758318739055,8,4568,-0.04422758318739055,-0.071,0.01469,⚪ MONITOR — Neutral signal,#888888,⚪
2026-05-31 08:00:00,Oura Ring,-0.260325,-0.5123881495871783,8,2059,-0.5123881495871783,-0.1358,-0.00681,⚪ MONITOR — Neutral signal,#888888,⚪
2026-05-31 09:00:00,Oura Ring,-0.01989999999999999,0.05543735795454545,7,1408,0.05543735795454545,-0.1085,0.09511,⚪ MONITOR — Neutral signal,#888888,⚪
2026-05-31 10:00:00,Oura Ring,-0.07721666666666666,0.14396907997909048,12,3826,0.14396907997909048,-0.0733,0.11324,⚪ MONITOR — Neutral signal,#888888,⚪
2026-05-31 11:00:00,Oura Ring,-0.04564545454545454,-0.1255542903840915,11,3671,-0.1255542903840915,-0.082,0.1249,⚪ MONITOR — Neutral signal,#888888,⚪
2026-05-31 12:00:00,Oura Ring,-0.1550625,-0.36520247046186893,8,1862,-0.36520247046186893,-0.1238,-0.15314,⚡ EARLY WARNING — Accelerating decline,#ff4444,⚡
2026-05-31 13:00:00,Oura Ring,-0.2457625,0.0642758758314856,8,2255,0.0642758758314856,-0.0968,-0.04787,⚪ MONITOR — Neutral signal,#888888,⚪
2026-05-31 14:00:00,Oura Ring,-0.3009833333333333,-0.4767849144183347,6,3447,-0.4767849144183347,-0.1534,-0.06242,⚪ MONITOR — Neutral signal,#888888,⚪
2026-05-31 15:00:00,Oura Ring,-0.11081428571428568,-0.3391455252918288,7,4112,-0.3391455252918288,-0.1821,-0.04629,⚪ MONITOR — Neutral signal,#888888,⚪
2026-05-31 16:00:00,Oura Ring,-0.2731,-0.29402141165324486,5,2111,-0.29402141165324486,-0.199,-0.09373,⚡ EARLY WARNING — Accelerating decline,#ff4444,⚡
2026-05-31 17:00:00,Oura Ring,-0.209925,-0.13320634662327094,12,3687,-0.13320634662327094,-0.1892,0.10759,⚪ MONITOR — Neutral signal,#888888,⚪
2026-05-31 18:00:00,Oura Ring,-0.33865555555555554,-0.30885954751131217,9,3315,-0.30885954751131217,-0.2076,0.02517,⚪ MONITOR — Neutral signal,#888888,⚪
2026-05-31 19:00:00,Oura Ring,-0.24774545454545455,-0.2602377181459936,11,5329,-0.2602377181459936,-0.2163,-0.00743,⚪ MONITOR — Neutral signal,#888888,⚪
2026-05-31 20:00:00,Oura Ring,-0.22197,-0.10778023926511428,10,4681,-0.10778023926511428,-0.2011,0.01249,⚪ MONITOR — Neutral signal,#888888,⚪
2026-05-31 21:00:00,Oura Ring,-0.36263636363636365,-0.3928795742232451,11,6952,-0.3928795742232451,-0.2291,-0.00996,⚪ MONITOR — Neutral signal,#888888,⚪
2026-05-31 22:00:00,Oura Ring,-0.2161,-0.2361254351265823,11,2528,-0.2361254351265823,-0.2314,-0.02128,⚪ MONITOR — Neutral signal,#888888,⚪
2026-05-31 23:00:00,Oura Ring,-0.32148333333333334,-0.348544212962963,6,1728,-0.348544212962963,-0.2507,-0.05655,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-01 00:00:00,Oura Ring,-0.21032857142857142,-0.21605027506455596,14,8907,-0.21605027506455596,-0.2468,0.04181,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-01 01:00:00,Oura Ring,-0.2497083333333333,-0.3121960123647604,12,6470,-0.3121960123647604,-0.2572,-0.00957,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-01 02:00:00,Oura Ring,-0.3103333333333333,-0.2377997082522923,15,7198,-0.2377997082522923,-0.2551,0.02361,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-01 03:00:00,Oura Ring,-0.15075999999999998,-0.4295742730867643,10,4299,-0.4295742730867643,-0.2815,-0.05662,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-01 04:00:00,Oura Ring,-0.1739888888888889,-0.3631369110697408,18,13966,-0.3631369110697408,-0.2939,-0.03446,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-01 05:00:00,Oura Ring,-0.08885,-0.05341071315872515,12,6338,-0.05341071315872515,-0.2592,0.06196,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-01 06:00:00,Oura Ring,-0.29588000000000003,-0.24140991029474584,10,4682,-0.24140991029474584,-0.256,0.08742,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-01 07:00:00,Oura Ring,-0.4318909090909091,-0.5792770534729879,11,7256,-0.5792770534729879,-0.3031,-0.08364,⚡ EARLY WARNING — Accelerating decline,#ff4444,⚡
2026-06-01 08:00:00,Oura Ring,-0.27354999999999996,-0.40146017975055026,8,5452,-0.40146017975055026,-0.3164,-0.1382,⚡ EARLY WARNING — Accelerating decline,#ff4444,⚡
2026-06-01 09:00:00,Oura Ring,-0.31331333333333333,-0.23995063918889134,15,9074,-0.23995063918889134,-0.3069,0.01822,🟡 SUPPRESS NEXT ORDER — Declining sentiment,#ffaa00,🟡
2026-06-01 10:00:00,Oura Ring,-0.03278749999999999,-0.1566890997419159,8,6587,-0.1566890997419159,-0.2871,0.14293,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-01 11:00:00,Oura Ring,0.02722000000000001,-0.10879585298742135,10,5088,-0.10879585298742135,-0.2622,0.09613,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-01 12:00:00,Oura Ring,-0.1659357142857143,-0.05944213697529624,14,9958,-0.05944213697529624,-0.2328,0.05894,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-01 13:00:00,Oura Ring,-0.09367272727272727,0.019698589016461484,11,7229,0.019698589016461484,-0.1978,0.05785,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-01 14:00:00,Oura Ring,-0.15520625,-0.02434248252829487,16,16169,-0.02434248252829487,-0.1719,0.03325,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-01 15:00:00,Oura Ring,-0.28672142857142857,-0.1839062144019528,14,9832,-0.1839062144019528,-0.1729,-0.04174,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-01 16:00:00,Oura Ring,-0.1706076923076923,-0.22566809394874376,13,15881,-0.22566809394874376,-0.18,-0.08957,⚡ EARLY WARNING — Accelerating decline,#ff4444,⚡
2026-06-01 17:00:00,Oura Ring,-0.33405999999999997,-0.3300026850433895,10,9795,-0.3300026850433895,-0.2017,-0.09587,⚡ EARLY WARNING — Accelerating decline,#ff4444,⚡
2026-06-01 18:00:00,Oura Ring,-0.030288888888888883,-0.09113494685767097,9,8656,-0.09113494685767097,-0.1854,0.0174,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-01 19:00:00,Oura Ring,-0.2970428571428571,-0.3358329883172781,14,9758,-0.3358329883172781,-0.2067,-0.00916,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-01 20:00:00,Oura Ring,-0.3088166666666667,-0.3194860587078447,18,13729,-0.3194860587078447,-0.2232,-0.02131,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-01 21:00:00,Oura Ring,-0.22028421052631578,-0.0787698533787805,19,18483,-0.0787698533787805,-0.2019,0.00534,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-01 22:00:00,Oura Ring,-0.2898636363636364,-0.21906582177161152,11,7496,-0.21906582177161152,-0.2042,0.0591,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-01 23:00:00,Oura Ring,-0.17809333333333333,0.03772153123532175,15,10645,0.03772153123532175,-0.169,0.09313,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-02 00:00:00,Oura Ring,-0.3177857142857143,0.04478055827251524,14,13291,0.04478055827251524,-0.1382,0.06274,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-02 01:00:00,Oura Ring,-0.2378,-0.27799434973209936,10,8212,-0.27799434973209936,-0.1575,-0.01697,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-02 02:00:00,Oura Ring,-0.10771052631578948,-0.1686406992404245,19,18563,-0.1686406992404245,-0.1588,-0.09419,⚡ EARLY WARNING — Accelerating decline,#ff4444,⚡
2026-06-02 03:00:00,Oura Ring,-0.24450624999999998,-0.2426067936998412,16,23301,-0.2426067936998412,-0.1697,-0.07528,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-02 04:00:00,Oura Ring,-0.14721428571428571,0.00022989060270437595,21,14717,0.00022989060270437595,-0.1446,0.07607,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-02 05:00:00,Oura Ring,-0.021624999999999985,-0.028697195847013926,16,11269,-0.028697195847013926,-0.1284,0.06627,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-02 06:00:00,Oura Ring,-0.32817857142857143,-0.41781129159438574,14,19023,-0.41781129159438574,-0.1694,-0.05545,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-02 07:00:00,Oura Ring,-0.20618124999999998,-0.19771061164333087,16,12213,-0.19771061164333087,-0.1719,-0.09829,⚡ EARLY WARNING — Accelerating decline,#ff4444,⚡
2026-06-02 08:00:00,Oura Ring,-0.2376,-0.23406170005980861,14,13376,-0.23406170005980861,-0.1799,-0.0396,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-02 09:00:00,Oura Ring,-0.08938333333333331,-0.03540799355358579,12,6205,-0.03540799355358579,-0.1589,0.11109,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-02 10:00:00,Oura Ring,-0.37839,-0.42758050397877984,10,9802,-0.42758050397877984,-0.1974,-0.0491,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-02 11:00:00,Oura Ring,-0.30771176470588235,-0.31343670447385,17,19044,-0.31343670447385,-0.2144,-0.06303,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-02 12:00:00,Oura Ring,-0.06914615384615384,-0.1687213614380874,13,10959,-0.1687213614380874,-0.2084,-0.02858,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-02 13:00:00,Oura Ring,-0.15845,-0.20162392934249262,22,25475,-0.20162392934249262,-0.2084,0.08226,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-02 14:00:00,Oura Ring,-0.1572307692307692,-0.21980831435079723,13,10536,-0.21980831435079723,-0.2107,0.0248,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-02 15:00:00,Oura Ring,-0.3442230769230769,-0.38840728020316845,13,8269,-0.38840728020316845,-0.2363,-0.06772,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-02 16:00:00,Oura Ring,-0.31045833333333334,-0.43578935276679837,12,8096,-0.43578935276679837,-0.2649,-0.08711,⚡ EARLY WARNING — Accelerating decline,#ff4444,⚡
2026-06-02 17:00:00,Oura Ring,-0.23649230769230767,-0.4080037716298829,13,9651,-0.4080037716298829,-0.2851,-0.0612,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-02 18:00:00,Oura Ring,-0.21930769230769231,-0.263057653478854,13,7330,-0.263057653478854,-0.2827,0.04038,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-02 19:00:00,Oura Ring,-0.07931874999999998,-0.2056004009330806,16,13718,-0.2056004009330806,-0.2715,0.08355,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-02 20:00:00,Oura Ring,-0.2699333333333333,-0.20286474934036938,12,7580,-0.20286474934036938,-0.2615,0.06729,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-02 21:00:00,Oura Ring,-0.24055999999999997,-0.21254385492556224,10,6314,-0.21254385492556224,-0.2552,0.01543,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-02 22:00:00,Oura Ring,-0.4680533333333333,-0.37299614367562806,15,9076,-0.37299614367562806,-0.2722,-0.05119,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-02 23:00:00,Oura Ring,-0.262578947368421,-0.1670629603441164,19,16971,-0.1670629603441164,-0.2583,-0.0053,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-03 00:00:00,Oura Ring,-0.14508823529411763,-0.10838278426355348,17,12506,-0.10838278426355348,-0.2381,0.05184,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-03 01:00:00,Oura Ring,-0.14415624999999999,-0.277467743783113,16,20951,-0.277467743783113,-0.2435,0.03453,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-03 02:00:00,Oura Ring,-0.30690666666666666,-0.32251470018049333,15,14959,-0.32251470018049333,-0.2551,-0.06354,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-03 03:00:00,Oura Ring,-0.38232,-0.3915938616071429,10,6272,-0.3915938616071429,-0.2747,-0.08947,⚡ EARLY WARNING — Accelerating decline,#ff4444,⚡
2026-06-03 04:00:00,Oura Ring,-0.1902,-0.22880433946877912,18,17168,-0.22880433946877912,-0.2692,0.00769,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-03 05:00:00,Oura Ring,-0.16729285714285713,-0.31363090029933227,14,13029,-0.31363090029933227,-0.2765,0.01894,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-03 06:00:00,Oura Ring,-0.19578666666666666,-0.33659364244150053,15,16154,-0.33659364244150053,-0.2846,0.00802,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-03 07:00:00,Oura Ring,-0.39258,-0.31455351490614647,10,8151,-0.31455351490614647,-0.2892,-0.02802,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-03 08:00:00,Oura Ring,-0.22685,-0.2748520538776876,14,11953,-0.2748520538776876,-0.2874,0.01384,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-03 09:00:00,Oura Ring,-0.043013333333333334,-0.025400478116954762,15,10876,-0.025400478116954762,-0.2508,0.09733,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-03 10:00:00,Oura Ring,-0.12373333333333332,-0.17315715891670921,12,9785,-0.17315715891670921,-0.239,0.06736,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-03 11:00:00,Oura Ring,-0.0844846153846154,0.04235065812877983,13,11244,0.04235065812877983,-0.1984,0.08039,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-03 12:00:00,Oura Ring,-0.053069230769230764,-0.11046874787149505,13,8809,-0.11046874787149505,-0.186,-0.00397,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-03 13:00:00,Oura Ring,-0.39956153846153847,-0.3561810491654366,13,8807,-0.3561810491654366,-0.2103,-0.07019,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-03 14:00:00,Oura Ring,-0.3424307692307692,-0.24401785929043895,13,11641,-0.24401785929043895,-0.2151,-0.11048,⚡ EARLY WARNING — Accelerating decline,#ff4444,⚡
2026-06-03 15:00:00,Oura Ring,-0.30355882352941177,-0.15239622043918918,17,23680,-0.15239622043918918,-0.2054,-0.00136,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-03 16:00:00,Oura Ring,-0.2623238095238095,-0.19133093518996042,21,23268,-0.19133093518996042,-0.2025,0.05862,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-03 17:00:00,Oura Ring,-0.2597375,-0.3485846015546507,16,18911,-0.3485846015546507,-0.2226,-0.03526,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-03 18:00:00,Oura Ring,-0.2913636363636364,-0.3519861065411017,22,17627,-0.3519861065411017,-0.241,-0.0756,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-03 19:00:00,Oura Ring,-0.1532,-0.25190585510468777,20,16191,-0.25190585510468777,-0.2427,-0.01851,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-03 20:00:00,Oura Ring,-0.2200190476190476,-0.13809077308255982,21,16376,-0.13809077308255982,-0.2279,0.07316,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-03 21:00:00,Oura Ring,-0.23361,-0.2013846520649802,10,12373,-0.2013846520649802,-0.2241,0.05656,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-03 22:00:00,Oura Ring,-0.30477647058823526,-0.30732774188757706,17,13467,-0.30732774188757706,-0.2355,-0.02296,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-03 23:00:00,Oura Ring,-0.23204444444444444,-0.2070868233430156,9,7574,-0.2070868233430156,-0.2317,-0.03129,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-04 00:00:00,Oura Ring,-0.13395294117647058,-0.14996514697981425,17,13029,-0.14996514697981425,-0.2204,0.02545,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-04 01:00:00,Oura Ring,-0.23607692307692307,-0.22840640868974882,13,7365,-0.22840640868974882,-0.2214,0.02939,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-04 02:00:00,Oura Ring,-0.39303999999999994,-0.4830778517901748,10,8407,-0.4830778517901748,-0.2584,-0.09064,⚡ EARLY WARNING — Accelerating decline,#ff4444,⚡
2026-06-04 03:00:00,Oura Ring,-0.38882,-0.3137806384695171,25,26031,-0.3137806384695171,-0.2659,-0.07461,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-04 04:00:00,Oura Ring,-0.20162142857142856,-0.2333585520361991,14,12155,-0.2333585520361991,-0.2613,0.01544,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-04 05:00:00,Oura Ring,-0.33335499999999996,-0.40805341665082684,20,21044,-0.40805341665082684,-0.2821,0.03055,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-04 06:00:00,Oura Ring,-0.28756875,-0.43215421661110714,16,14099,-0.43215421661110714,-0.3034,-0.05298,🟡 SUPPRESS NEXT ORDER — Declining sentiment,#ffaa00,🟡
2026-06-04 07:00:00,Oura Ring,-0.3247307692307692,-0.2632455951311983,13,10023,-0.2632455951311983,-0.2976,-0.01138,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-04 08:00:00,Oura Ring,-0.24434999999999998,-0.20129528089887638,14,15130,-0.20129528089887638,-0.2839,0.07892,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-04 09:00:00,Oura Ring,-0.3065238095238095,-0.358024352879028,21,18930,-0.358024352879028,-0.2955,0.02843,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-04 10:00:00,Oura Ring,-0.28152,-0.54906197421981,5,2948,-0.54906197421981,-0.3323,-0.10142,⚡ EARLY WARNING — Accelerating decline,#ff4444,⚡
2026-06-04 11:00:00,Oura Ring,-0.22548823529411766,-0.24129246468926555,17,14160,-0.24129246468926555,-0.3208,-0.0311,🟡 SUPPRESS NEXT ORDER — Declining sentiment,#ffaa00,🟡
2026-06-04 12:00:00,Oura Ring,-0.35665714285714284,-0.3031481800917867,14,12638,-0.3031481800917867,-0.3191,0.04724,🟡 SUPPRESS NEXT ORDER — Declining sentiment,#ffaa00,🟡
2026-06-04 13:00:00,Oura Ring,-0.17092307692307693,-0.33187531025473543,13,12248,-0.33187531025473543,-0.3207,0.05897,🟡 SUPPRESS NEXT ORDER — Declining sentiment,#ffaa00,🟡
2026-06-04 14:00:00,Oura Ring,-0.08209999999999999,-0.07755948990678789,24,17487,-0.07755948990678789,-0.2862,0.04625,⚪ MONITOR — Neutral signal,#888888,⚪
2026-06-04 15:00:00,Oura Ring,-0.21021333333333334,-0.2876014344023323,15,17150,-0.2876014344023323,-0.2869,0.0301,⚪ MONITOR — Neutral signal,#888888,⚪
